accession_code,go_id,category
P32121,GO:0060326,P
P32121,GO:0002029,P
P32121,GO:0002031,P
P32121,GO:0043124,P
P32121,GO:0045953,P
P32121,GO:0032088,P
P32121,GO:0031397,P
P32121,GO:0010613,P
P32121,GO:0070374,P
P32121,GO:0002092,P
P32121,GO:0043161,P
P32121,GO:0016567,P
P32121,GO:0031623,P
P32121,GO:0006366,P
P32121,GO:0007179,P
O43865,GO:0005789,C
O43865,GO:0044233,C
O43865,GO:0042802,F
O43865,GO:0038166,P
O43865,GO:0006915,P
O43865,GO:1990456,P
O43865,GO:0010765,P
O43865,GO:0032412,P
O43865,GO:0031440,P
O43865,GO:0051592,P
P0AEJ6,GO:0005829,C
P0AEJ6,GO:0009350,C
P0AEJ6,GO:0046336,P
L7NCQ3,GO:0016746,F
L7NCQ3,GO:0047181,F
L7NCQ3,GO:1901787,P
L7NCQ3,GO:2001293,P
P11859,GO:0005576,C
P11859,GO:0005615,C
P11859,GO:0048018,F
P11859,GO:0031702,F
P11859,GO:0031703,F
P11859,GO:0007189,P
P11859,GO:0035932,P
P11859,GO:0038166,P
P11859,GO:0001998,P
P11859,GO:0002033,P
P11859,GO:0048143,P
P11859,GO:0001568,P
P11859,GO:0002035,P
P11859,GO:0001658,P
P11859,GO:0008283,P
P11859,GO:0007160,P
P11859,GO:0042756,P
P11859,GO:0008065,P
P11859,GO:0030198,P
P11859,GO:0007186,P
P11859,GO:0042445,P
P11859,GO:0001822,P
P11859,GO:0000165,P
P11859,GO:0008285,P
P11859,GO:0043524,P
P11859,GO:0048662,P
P11859,GO:1904706,P
P11859,GO:0051402,P
P11859,GO:0035265,P
P11859,GO:0001543,P
P11859,GO:0030432,P
P11859,GO:0043123,P
P11859,GO:0001819,P
P11859,GO:0010718,P
P11859,GO:0045723,P
P11859,GO:0010628,P
P11859,GO:0035774,P
P11859,GO:0043410,P
P11859,GO:0040018,P
P11859,GO:0046622,P
P11859,GO:0042981,P
P11859,GO:0008217,P
P11859,GO:0010468,P
P11859,GO:0050727,P
P11859,GO:0002019,P
P11859,GO:0001991,P
P11859,GO:0001999,P
P11859,GO:0002018,P
P11859,GO:0009409,P
P11859,GO:0009651,P
P11859,GO:0051145,P
P11859,GO:0048659,P
P11859,GO:1990874,P
P11859,GO:0030103,P
Q9SSE7,GO:0009507,C
Q9SSE7,GO:0010319,C
Q9SSE7,GO:0047769,F
Q9SSE7,GO:0004664,F
Q9SSE7,GO:0010020,P
P0A870,GO:0005829,C
P0A870,GO:0004801,F
P0A870,GO:0016744,F
P0A870,GO:0009052,P
O35305,GO:0009986,C
O35305,GO:0045121,C
O35305,GO:0005031,F
O35305,GO:0060086,P
O35305,GO:0048535,P
O35305,GO:0060749,P
O35305,GO:0072674,P
O35305,GO:0001503,P
O35305,GO:0045780,P
O35305,GO:0051091,P
O35305,GO:0071812,P
O35305,GO:0045672,P
O35305,GO:0070555,P
O35305,GO:0032496,P
O35305,GO:0034612,P
O35305,GO:0033209,P
A0AVT1,GO:0005737,C
A0AVT1,GO:0005829,C
A0AVT1,GO:0019780,F
A0AVT1,GO:0016567,P
A0AVT1,GO:0006511,P
O15056,GO:0005829,C
O15056,GO:0034596,F
O15056,GO:0052629,F
O15056,GO:0043813,F
O15056,GO:0004438,F
O15056,GO:0061024,P
O15056,GO:0006661,P
O15056,GO:0048488,P
P31230,GO:0017101,C
P31230,GO:0005615,C
P31230,GO:0005125,F
P31230,GO:0050900,P
P31230,GO:0070094,P
P47135,GO:0005737,C
P47135,GO:0032473,C
P47135,GO:0009277,C
P47135,GO:0003729,F
P47135,GO:0051654,P
P47135,GO:0000288,P
P47135,GO:0031503,P
P17888,GO:0043138,F
P17888,GO:0004386,F
P17888,GO:0006310,P
P17888,GO:0006260,P
P17888,GO:0006270,P
P17888,GO:0006261,P
P17888,GO:0006302,P
P17888,GO:0006276,P
P17888,GO:0046677,P
P17888,GO:0010332,P
P21399,GO:0005737,C
P21399,GO:0005829,C
P21399,GO:0005783,C
P21399,GO:0005794,C
P21399,GO:0005739,C
P21399,GO:0051538,F
P21399,GO:0051539,F
P21399,GO:0003994,F
P21399,GO:0030350,F
P21399,GO:0051536,F
P21399,GO:0000900,F
P21399,GO:0003723,F
P21399,GO:0006101,P
P21399,GO:0010040,P
P01027,GO:0009986,C
P01027,GO:0005576,C
P01027,GO:0005615,C
P01027,GO:0032991,C
P01027,GO:0097242,P
P01027,GO:0006956,P
P01027,GO:0002430,P
P01027,GO:0097278,P
P01027,GO:0150062,P
P01027,GO:0016322,P
P01027,GO:0035846,P
P01027,GO:0001970,P
P01027,GO:0045766,P
P01027,GO:0050766,P
P01027,GO:0060100,P
P01027,GO:0048260,P
P01027,GO:0001798,P
P01027,GO:0009617,P
P01027,GO:0150064,P
P16045,GO:0005576,C
P16045,GO:0005615,C
P16045,GO:0030246,F
P16045,GO:0045445,P
P16045,GO:0002317,P
P16045,GO:0031295,P
P32243,GO:0030426,C
P32243,GO:0005634,C
P32243,GO:0032991,C
P32243,GO:0001228,F
P32243,GO:0008190,F
P32243,GO:0000978,F
P32243,GO:1990837,F
P32243,GO:0007411,P
P32243,GO:0071542,P
P32243,GO:0030900,P
P32243,GO:0030901,P
P32243,GO:0045944,P
P32243,GO:0065003,P
P32243,GO:0040036,P
P32243,GO:0008589,P
P16662,GO:0005789,C
P16662,GO:0016020,C
P16662,GO:0015020,F
P16662,GO:0008209,P
P16662,GO:0008210,P
P16662,GO:0006629,P
P16662,GO:0006805,P
P18196,GO:0060187,C
P18196,GO:0005829,C
P18196,GO:0004857,F
P18196,GO:0042802,F
P18196,GO:0000918,P
P00894,GO:0005948,C
P00894,GO:0005829,C
P00894,GO:0003984,F
P00894,GO:0009082,P
P00894,GO:0009097,P
P00894,GO:0009099,P
P62328,GO:0005737,C
P62328,GO:0005829,C
P62328,GO:0005634,C
P62328,GO:0031093,C
P62328,GO:0003785,F
P62328,GO:0019899,F
P62328,GO:0140311,F
P62328,GO:0030837,P
P62328,GO:0043124,P
P62328,GO:0050728,P
P62328,GO:2001171,P
P62328,GO:0043536,P
P62328,GO:2001028,P
P62328,GO:1905273,P
P62328,GO:0033209,P
Q04637,GO:0005737,C
Q04637,GO:0010494,C
Q04637,GO:0005829,C
Q04637,GO:0016281,C
Q04637,GO:0005634,C
Q04637,GO:0005840,C
Q04637,GO:0005524,F
Q04637,GO:0008190,F
Q04637,GO:0060090,F
Q04637,GO:0003729,F
Q04637,GO:0008135,F
Q04637,GO:0003743,F
Q04637,GO:0031369,F
Q04637,GO:0002191,P
Q04637,GO:0031669,P
Q04637,GO:0097009,P
Q04637,GO:0009059,P
Q04637,GO:0035278,P
Q04637,GO:0010507,P
Q04637,GO:0010801,P
Q04637,GO:0030307,P
Q04637,GO:1905537,P
Q04637,GO:1900087,P
Q04637,GO:1905612,P
Q04637,GO:0033138,P
Q04637,GO:1904377,P
Q04637,GO:0051247,P
Q04637,GO:0036493,P
Q04637,GO:0080135,P
Q04637,GO:1905606,P
Q04637,GO:0006446,P
Q04637,GO:0006412,P
Q04637,GO:0006413,P
P02745,GO:0005602,C
P02745,GO:0062167,C
P02745,GO:0005576,C
P02745,GO:0001540,F
P02745,GO:0007267,P
P02745,GO:0006956,P
P02745,GO:0006958,P
P0AGC3,GO:0030288,C
P0AGC3,GO:0009274,C
P0AGC3,GO:0008932,F
P0AGC3,GO:0008933,F
P0AGC3,GO:0009253,P
P00924,GO:0000324,C
P00924,GO:0005739,C
P00924,GO:0000015,C
P00924,GO:1904408,F
P00924,GO:0004634,F
P00924,GO:0006096,P
P00924,GO:0032889,P
M1V4Y8,GO:0097545,C
M1V4Y8,GO:0031514,C
M1V4Y8,GO:0070840,F
M1V4Y8,GO:0048870,P
M1V4Y8,GO:0003341,P
M1V4Y8,GO:0036159,P
Q8TAD8,GO:0005829,C
Q8TAD8,GO:0005654,C
Q8TAD8,GO:0005634,C
Q8TAD8,GO:0071005,C
Q8TAD8,GO:0035196,P
Q8TAD8,GO:0000398,P
P0ACN4,GO:0005829,C
P0ACN4,GO:0003700,F
P0ACN4,GO:0042802,F
P0ACN4,GO:0006974,P
P0ACN4,GO:0045892,P
P0DPD7,GO:0008168,F
P0DPD7,GO:0016279,F
A0A024B7W1,GO:0005813,C
A0A024B7W1,GO:0008289,F
A0A024B7W1,GO:0060090,F
A0A024B7W1,GO:0045824,P
P16219,GO:0005739,C
P16219,GO:0003995,F
P16219,GO:0006635,P
P16219,GO:0033539,P
P07359,GO:1990779,C
P07359,GO:0016020,C
P07359,GO:0005886,C
P07359,GO:0015057,F
P07359,GO:0007596,P
P07359,GO:0007597,P
P07359,GO:0007155,P
P07359,GO:0007166,P
P07359,GO:0042730,P
P07359,GO:0030168,P
P07359,GO:0010572,P
P07359,GO:0030193,P
P07359,GO:0051209,P
Q14247,GO:0005938,C
Q14247,GO:0030863,C
Q14247,GO:0005737,C
Q14247,GO:0005856,C
Q14247,GO:0005829,C
Q14247,GO:0005794,C
Q14247,GO:0043231,C
Q14247,GO:0030027,C
Q14247,GO:0005886,C
Q14247,GO:0005522,F
Q14247,GO:0006886,P
Q14247,GO:0030838,P
Q14247,GO:0045987,P
P34760,GO:0005737,C
P34760,GO:0005829,C
P34760,GO:0042802,F
P34760,GO:0019207,F
P34760,GO:0051920,F
P34760,GO:0043022,F
P34760,GO:0008379,F
P34760,GO:0051082,F
P34760,GO:0045454,P
P34760,GO:0072721,P
P34760,GO:0034605,P
P34760,GO:0071447,P
P34760,GO:0034599,P
P34760,GO:0061077,P
P34760,GO:0000077,P
P34760,GO:0042262,P
P34760,GO:0006457,P
P34760,GO:0051258,P
P34760,GO:0050821,P
P34760,GO:0006111,P
P34760,GO:0033194,P
P0C0T5,GO:0004175,F
P0C0T5,GO:0008233,F
P0C0T5,GO:0009252,P
P0C0T5,GO:0000270,P
P0C0T5,GO:0009410,P
P0A9Q7,GO:0005829,C
P0A9Q7,GO:0008774,F
P0A9Q7,GO:0004022,F
P0A9Q7,GO:0008198,F
P0A9Q7,GO:0042802,F
P0A9Q7,GO:0006115,P
P0A9Q7,GO:0019664,P
P0A9Q7,GO:0051260,P
P0A9Q7,GO:0006979,P
P06612,GO:0005829,C
P06612,GO:0003916,F
P06612,GO:0003917,F
P06612,GO:0140226,F
P06612,GO:0006265,P
Q9QWV4,GO:0036064,C
Q9QWV4,GO:0097546,C
Q9QWV4,GO:0005929,C
Q9QWV4,GO:0005737,C
Q9QWV4,GO:0031514,C
Q9QWV4,GO:0097730,C
Q9QWV4,GO:0005634,C
Q9QWV4,GO:0003677,F
Q9QWV4,GO:0006351,P
Q9QWV4,GO:0002318,P
Q7L0Y3,GO:0005759,C
Q7L0Y3,GO:0042645,C
Q7L0Y3,GO:0030678,C
Q7L0Y3,GO:0005739,C
Q7L0Y3,GO:0005654,C
Q7L0Y3,GO:0043527,C
Q7L0Y3,GO:0042802,F
Q7L0Y3,GO:0160106,F
Q7L0Y3,GO:0052905,F
Q7L0Y3,GO:0000049,F
Q7L0Y3,GO:0000964,P
Q7L0Y3,GO:1990180,P
Q7L0Y3,GO:0097745,P
Q7L0Y3,GO:0070901,P
Q7L0Y3,GO:0090646,P
Q7L0Y3,GO:0006397,P
Q7L0Y3,GO:0070131,P
P51965,GO:0005829,C
P51965,GO:0005654,C
P51965,GO:0005634,C
P51965,GO:0000151,C
P51965,GO:0042296,F
P51965,GO:0061631,F
P51965,GO:0004842,F
P51965,GO:0032020,P
P51965,GO:0045944,P
P51965,GO:0070936,P
P51965,GO:0006513,P
P51965,GO:0000209,P
P51965,GO:0016567,P
P51965,GO:0006511,P
Q9C0C9,GO:0005737,C
Q9C0C9,GO:0016604,C
Q9C0C9,GO:0005654,C
Q9C0C9,GO:0005634,C
Q9C0C9,GO:0061631,F
Q9C0C9,GO:0061630,F
Q9C0C9,GO:0004842,F
Q9C0C9,GO:0030513,P
Q9C0C9,GO:0070534,P
Q9C0C9,GO:0006513,P
Q9C0C9,GO:0042147,P
P80188,GO:0005615,C
P80188,GO:0035580,C
P80188,GO:1903981,F
P80188,GO:0042802,F
P80188,GO:0005506,F
P80188,GO:0140315,F
P80188,GO:0042742,P
Q12349,GO:0005743,C
Q12349,GO:0045263,C
Q12349,GO:0042407,P
Q12349,GO:0033615,P
Q12349,GO:0015986,P
C0LGW6,GO:0016020,C
C0LGW6,GO:0033612,F
C0LGW6,GO:0005102,F
C0LGW6,GO:0009553,P
C0LGW6,GO:0048481,P
C0LGW6,GO:0010103,P
Q9HAU5,GO:0005737,C
Q9HAU5,GO:0036464,C
Q9HAU5,GO:0005829,C
Q9HAU5,GO:0035145,C
Q9HAU5,GO:0005634,C
Q9HAU5,GO:0042162,F
Q9HAU5,GO:0006406,P
Q9HAU5,GO:0000184,P
P11415,GO:0003960,F
P11415,GO:0005212,F
P11415,GO:1901662,P
P0DMC3,GO:0005576,C
P0DMC3,GO:0005615,C
P0DMC3,GO:0031704,F
P0DMC3,GO:0005179,F
P0DMC3,GO:0060183,P
P0DMC3,GO:0007186,P
P0DMC3,GO:0045766,P
P0DMC3,GO:1904022,P
P0DMC3,GO:1901165,P
Q9UJV3,GO:0005874,C
Q9UJV3,GO:0019899,F
Q9UJV3,GO:0042802,F
Q9UJV3,GO:0008017,F
Q9UJV3,GO:0051219,F
Q9UJV3,GO:0042803,F
Q9UJV3,GO:0003713,F
Q9UJV3,GO:0046597,P
Q9UJV3,GO:0045087,P
Q9UJV3,GO:0032897,P
Q9UJV3,GO:0010508,P
Q9UJV3,GO:0043123,P
Q9UJV3,GO:0051091,P
Q9UJV3,GO:0051092,P
Q9UJV3,GO:0035372,P
Q9UJV3,GO:0044790,P
P08909,GO:0009986,C
P08909,GO:0009897,C
P08909,GO:0004993,F
P08909,GO:0031100,P
P08909,GO:0035095,P
P08909,GO:0007631,P
P08909,GO:0045963,P
P08909,GO:0007208,P
P08909,GO:0031583,P
P08909,GO:0014057,P
P08909,GO:0014054,P
P08909,GO:0045907,P
P08909,GO:0009410,P
P08909,GO:0046960,P
P48601,GO:0005829,C
P48601,GO:0005654,C
P48601,GO:0005838,C
P48601,GO:0008540,C
P48601,GO:0043161,P
D2Z028,GO:0004414,F
D2Z028,GO:0009001,F
Q42403,GO:0005829,C
Q42403,GO:0003729,F
Q42403,GO:0016671,F
Q42403,GO:0050832,P
Q42403,GO:0010286,P
Q42403,GO:0051259,P
Q42403,GO:0006457,P
Q42403,GO:0009408,P
Q42403,GO:0010188,P
P19174,GO:0042995,C
P19174,GO:0008180,C
P19174,GO:0005737,C
P19174,GO:0005829,C
P19174,GO:0030027,C
P19174,GO:0005886,C
P19174,GO:0001726,C
P19174,GO:0032587,C
P19174,GO:0005168,F
P19174,GO:0004435,F
P19174,GO:0004629,F
P19174,GO:0019901,F
P19174,GO:0019722,P
P19174,GO:0016477,P
P19174,GO:0071364,P
P19174,GO:0007173,P
P19174,GO:0038095,P
P19174,GO:0002862,P
P19174,GO:0045766,P
P19174,GO:0043536,P
P19174,GO:2000353,P
P19174,GO:0010634,P
P19174,GO:0051281,P
P19174,GO:1905564,P
P19174,GO:0050852,P
P84022,GO:0000785,C
P84022,GO:0036064,C
P84022,GO:0005737,C
P84022,GO:0005829,C
P84022,GO:0071144,C
P84022,GO:0043231,C
P84022,GO:0005637,C
P84022,GO:0005654,C
P84022,GO:0005634,C
P84022,GO:0043235,C
P84022,GO:0071141,C
P84022,GO:0005667,C
P84022,GO:0043425,F
P84022,GO:0000987,F
P84022,GO:0070410,F
P84022,GO:0017151,F
P84022,GO:0003677,F
P84022,GO:0001228,F
P84022,GO:0003700,F
P84022,GO:0000981,F
P84022,GO:0140297,F
P84022,GO:0001217,F
P84022,GO:0042802,F
P84022,GO:0035259,F
P84022,GO:0031962,F
P84022,GO:0016922,F
P84022,GO:0019902,F
P84022,GO:0042803,F
P84022,GO:0019901,F
P84022,GO:0070412,F
P84022,GO:0000978,F
P84022,GO:0061629,F
P84022,GO:0043565,F
P84022,GO:0032810,F
P84022,GO:0000976,F
P84022,GO:0001223,F
P84022,GO:0001222,F
P84022,GO:0005160,F
P84022,GO:0043130,F
P84022,GO:0031625,F
P84022,GO:0008270,F
P84022,GO:0032924,P
P84022,GO:0097190,P
P84022,GO:0045216,P
P84022,GO:0071560,P
P84022,GO:0097191,P
P84022,GO:0006955,P
P84022,GO:0030308,P
P84022,GO:0008285,P
P84022,GO:0051481,P
P84022,GO:0045599,P
P84022,GO:0010629,P
P84022,GO:1902894,P
P84022,GO:0030279,P
P84022,GO:0000122,P
P84022,GO:0038092,P
P84022,GO:0045893,P
P84022,GO:0010718,P
P84022,GO:1901203,P
P84022,GO:0010628,P
P84022,GO:1902895,P
P84022,GO:0045429,P
P84022,GO:0060391,P
P84022,GO:0045944,P
P84022,GO:0031053,P
P84022,GO:0006355,P
P84022,GO:1902893,P
P84022,GO:0006357,P
P84022,GO:0032909,P
P84022,GO:1990776,P
P84022,GO:0001666,P
P84022,GO:0060395,P
P84022,GO:0007179,P
P84022,GO:0061450,P
P84022,GO:0042060,P
P17515,GO:0009897,C
P17515,GO:0005615,C
P17515,GO:0097398,P
P17515,GO:0051607,P
P17515,GO:0045662,P
P17515,GO:1901740,P
P17515,GO:0009617,P
Q9VU87,GO:0005737,C
Q9VU87,GO:0043025,C
Q9VU87,GO:0003730,F
Q9VU87,GO:0045450,P
Q9VU87,GO:0008104,P
Q9VU87,GO:0042981,P
Q9VU87,GO:0043162,P
P46273,GO:0009986,C
P46273,GO:0005737,C
P46273,GO:0009897,C
P46273,GO:0062040,C
P46273,GO:0009277,C
P46273,GO:0030446,C
P46273,GO:0005886,C
P46273,GO:0030445,C
P46273,GO:0051701,P
P46273,GO:0052553,P
O15394,GO:0016020,C
O15394,GO:0016604,C
O15394,GO:0005886,C
O15394,GO:0042802,F
O15394,GO:0007158,P
P9WPW9,GO:0008657,F
P9WPW9,GO:0008881,F
P9WPW9,GO:0009252,P
O33407,GO:0009279,C
O33407,GO:0106435,F
O33407,GO:0052689,F
O33407,GO:0071973,P
O33407,GO:0071978,P
O33407,GO:0048870,P
O33407,GO:0009247,P
O33407,GO:0008610,P
O33407,GO:0044010,P
Q9ALW2,GO:0042802,F
O15033,GO:0005829,C
O15033,GO:0061630,F
O15033,GO:0004842,F
O15033,GO:0043066,P
O15033,GO:0070979,P
O15033,GO:1990390,P
O15033,GO:0016567,P
O15033,GO:0006511,P
O00560,GO:0035578,C
O00560,GO:0005737,C
O00560,GO:0005829,C
O00560,GO:0070062,C
O00560,GO:0005576,C
O00560,GO:0045121,C
O00560,GO:0031965,C
O00560,GO:0005654,C
O00560,GO:0005886,C
O00560,GO:0005109,F
O00560,GO:0042802,F
O00560,GO:0005546,F
O00560,GO:0046982,F
O00560,GO:0140311,F
O00560,GO:0045545,F
O00560,GO:0002091,P
O00560,GO:0000122,P
O00560,GO:0030307,P
O00560,GO:0030335,P
O00560,GO:0008284,P
O00560,GO:0010718,P
O00560,GO:1903543,P
O00560,GO:1903553,P
O00560,GO:0046330,P
O00560,GO:0042327,P
O00560,GO:0030511,P
O00560,GO:0007346,P
O94875,GO:0015629,C
O94875,GO:0005634,C
O94875,GO:0008093,F
O94875,GO:0042802,F
O94875,GO:0005200,F
O94875,GO:0008307,F
P09455,GO:0005829,C
P09455,GO:0005811,C
P09455,GO:0005654,C
P09455,GO:1904768,F
P09455,GO:0005501,F
P09455,GO:0055088,P
P09455,GO:0006776,P
P11541,GO:0097381,C
P11541,GO:0042622,C
O29976,GO:0016779,F
O29976,GO:0016780,F
O23512,GO:0016788,F
O23512,GO:0080030,F
O23512,GO:0080032,F
O23512,GO:0106372,F
O23512,GO:0015996,P
A0A166U5H3,GO:0005737,C
A0A166U5H3,GO:0008171,F
A0A166U5H3,GO:0008757,F
A0A166U5H3,GO:0009805,P
A0A166U5H3,GO:0009753,P
P01700,GO:0005576,C
P01700,GO:0005886,C
P13727,GO:0005576,C
P13727,GO:1904813,C
P13727,GO:0030246,F
Q9VMB4,GO:0005886,C
Q9VMB4,GO:0008239,F
Q9VMB4,GO:0015459,F
Q9VMB4,GO:0044325,F
Q9VMB4,GO:0006508,P
Q9VMB4,GO:1901379,P
P49407,GO:0000785,C
P49407,GO:0005737,C
P49407,GO:0031410,C
P49407,GO:0030659,C
P49407,GO:0030666,C
P49407,GO:0000139,C
P49407,GO:0005765,C
P49407,GO:0016604,C
P49407,GO:0005654,C
P49407,GO:0005634,C
P49407,GO:0031701,F
P49407,GO:1990763,F
P49407,GO:0004857,F
P49407,GO:0005096,F
P49407,GO:0005159,F
P49407,GO:0060090,F
P49407,GO:0003713,F
P49407,GO:0031625,F
P49407,GO:0002031,P
P49407,GO:0032715,P
P49407,GO:0032717,P
P49407,GO:0032088,P
P49407,GO:0045746,P
P49407,GO:0031397,P
P49407,GO:0010613,P
P49407,GO:0070374,P
P49407,GO:0001934,P
P49407,GO:0002092,P
P49407,GO:0035025,P
P49407,GO:0045944,P
P49407,GO:0043161,P
P49407,GO:0016567,P
P49407,GO:0006357,P
P49407,GO:0043149,P
P49407,GO:0006511,P
O13034,GO:0097519,C
O13034,GO:1905347,C
O13034,GO:0043565,F
O13034,GO:0048534,P
O13034,GO:0033152,P
O13034,GO:0030098,P
O13034,GO:0065004,P
O13034,GO:0030217,P
O13034,GO:0048538,P
O13034,GO:0033151,P
O00910,GO:0005829,C
O00910,GO:0005634,C
O00910,GO:0003677,F
O00910,GO:0042802,F
O00910,GO:0097696,P
O00910,GO:0031154,P
O00910,GO:0045892,P
O00910,GO:0010628,P
O00910,GO:0010468,P
O00910,GO:0031149,P
Q74K78,GO:0043236,F
P53675,GO:0005905,C
P53675,GO:0030136,C
P53675,GO:0030135,C
P53675,GO:0005829,C
P53675,GO:0005770,C
P53675,GO:0097443,C
P53675,GO:0005819,C
P53675,GO:0005802,C
P53675,GO:0009653,P
P53675,GO:0000278,P
P53675,GO:0046326,P
P53675,GO:0006898,P
P53675,GO:0042147,P
P11473,GO:0000785,C
P11473,GO:0005829,C
P11473,GO:0005654,C
P11473,GO:0005634,C
P11473,GO:0043235,C
P11473,GO:0090575,C
P11473,GO:0038186,F
P11473,GO:1902098,F
P11473,GO:0003677,F
P11473,GO:1902121,F
P11473,GO:0004879,F
P11473,GO:0046965,F
P11473,GO:0003707,F
P11473,GO:0000902,P
P11473,GO:0046697,P
P11473,GO:0042789,P
P11473,GO:0008285,P
P11473,GO:0045892,P
P11473,GO:0010839,P
P11473,GO:0000122,P
P11473,GO:0038185,P
P11473,GO:0035435,P
P11473,GO:0010628,P
P11473,GO:0045618,P
P11473,GO:0045944,P
P11473,GO:0010980,P
P11473,GO:0070564,P
P11473,GO:1903412,P
P11473,GO:0048384,P
P11473,GO:0070561,P
P07315,GO:0005737,C
P07315,GO:0005634,C
P07315,GO:0007601,P
Q9Y2D1,GO:0005813,C
Q9Y2D1,GO:0005829,C
Q9Y2D1,GO:0005654,C
Q9Y2D1,GO:0005634,C
Q9Y2D1,GO:0090575,C
Q9Y2D1,GO:0003682,F
Q9Y2D1,GO:0001228,F
Q9Y2D1,GO:0003700,F
Q9Y2D1,GO:0019900,F
Q9Y2D1,GO:0000977,F
Q9Y2D1,GO:0015631,F
Q9Y2D1,GO:0045444,P
Q9Y2D1,GO:0043066,P
Q9Y2D1,GO:1902750,P
Q9Y2D1,GO:0008285,P
Q9Y2D1,GO:0045892,P
Q9Y2D1,GO:0045893,P
Q9Y2D1,GO:0045944,P
Q9Y2D1,GO:0046605,P
Q9Y2D1,GO:0006355,P
O88844,GO:0005829,C
O88844,GO:0005739,C
O88844,GO:0004450,F
O88844,GO:0006749,P
O88844,GO:0071071,P
O88844,GO:0060696,P
O88844,GO:0006979,P
Q5SW96,GO:0009925,C
Q5SW96,GO:0030669,C
Q5SW96,GO:0009898,C
Q5SW96,GO:0005829,C
Q5SW96,GO:0005769,C
Q5SW96,GO:0005886,C
Q5SW96,GO:0055037,C
Q5SW96,GO:0001540,F
Q5SW96,GO:0035650,F
Q5SW96,GO:0035612,F
Q5SW96,GO:0035615,F
Q5SW96,GO:0030276,F
Q5SW96,GO:0050750,F
Q5SW96,GO:0005546,F
Q5SW96,GO:0001784,F
Q5SW96,GO:0035591,F
Q5SW96,GO:0030159,F
Q5SW96,GO:0042982,P
Q5SW96,GO:0071345,P
Q5SW96,GO:0042632,P
Q5SW96,GO:0034383,P
Q5SW96,GO:0090205,P
Q5SW96,GO:1905581,P
Q5SW96,GO:0048260,P
Q5SW96,GO:1905602,P
Q5SW96,GO:1904707,P
Q5SW96,GO:0031623,P
Q5SW96,GO:0006898,P
Q5SW96,GO:0090118,P
Q5SW96,GO:0043393,P
Q5SW96,GO:1903076,P
P07014,GO:0051537,F
P07014,GO:0051538,F
P07014,GO:0051539,F
P07014,GO:0009055,F
P07014,GO:0051536,F
P07014,GO:0009060,P
P22736,GO:0005829,C
P22736,GO:0001650,C
P22736,GO:0005739,C
P22736,GO:0031965,C
P22736,GO:0016607,C
P22736,GO:0005654,C
P22736,GO:0005634,C
P22736,GO:0000981,F
P22736,GO:0004879,F
P22736,GO:1990837,F
P22736,GO:0002042,P
P22736,GO:0044344,P
P22736,GO:0035924,P
P22736,GO:0035767,P
P22736,GO:0001938,P
P22736,GO:0045944,P
P22736,GO:0007165,P
F1RAX4,GO:0005886,C
F1RAX4,GO:0005516,F
F1RAX4,GO:0042802,F
F1RAX4,GO:0060090,F
F1RAX4,GO:0043009,P
F1RAX4,GO:0034633,P
O75446,GO:0000118,C
O75446,GO:0005654,C
O75446,GO:0003714,F
O75446,GO:0000122,P
P0ACE3,GO:0005829,C
P0ACE3,GO:0097495,C
P0ACE3,GO:0003677,F
P0ACE3,GO:0010468,P
O23530,GO:0005737,C
O23530,GO:0005829,C
O23530,GO:0043231,C
O23530,GO:0005634,C
O23530,GO:0042742,P
O23530,GO:0009733,P
O23530,GO:0009862,P
P20827,GO:0046875,F
P20827,GO:0005102,F
P20827,GO:0016477,P
P20827,GO:0007267,P
P20827,GO:0048013,P
P20827,GO:1903051,P
P20827,GO:1902993,P
P20827,GO:1902004,P
P20827,GO:1902533,P
P20827,GO:0050731,P
P20827,GO:0050821,P
P20827,GO:0033628,P
P20827,GO:0034446,P
Q43155,GO:0009570,C
Q43155,GO:0019899,F
Q43155,GO:0016041,F
Q43155,GO:0097054,P
O53581,GO:0009274,C
O53581,GO:0106435,F
O53581,GO:0047617,F
O53581,GO:0016298,F
O53581,GO:0008970,F
O53581,GO:0016042,P
P18956,GO:0030288,C
P18956,GO:0042597,C
P18956,GO:0034722,F
P18956,GO:0036374,F
P18956,GO:0043102,P
P18956,GO:0097264,P
P15202,GO:0005759,C
P15202,GO:0005782,C
P15202,GO:0004096,F
P15202,GO:0042744,P
P15202,GO:0000302,P
P0A744,GO:0005829,C
P0A744,GO:0036456,F
P0A744,GO:0016671,F
P0A744,GO:0008113,F
P0A744,GO:0030091,P
P0A744,GO:0006979,P
P09758,GO:0005829,C
P09758,GO:0016020,C
P09758,GO:0007601,P
P03069,GO:0005634,C
P03069,GO:0090575,C
P03069,GO:0003682,F
P03069,GO:0001228,F
P03069,GO:0003700,F
P03069,GO:0042802,F
P03069,GO:0036033,F
P03069,GO:0000978,F
P03069,GO:0061629,F
P03069,GO:0043565,F
P03069,GO:0001094,F
P03069,GO:0034198,P
P03069,GO:0031669,P
P03069,GO:0035556,P
P03069,GO:0010688,P
P03069,GO:0000122,P
P03069,GO:1903833,P
P03069,GO:0045899,P
P03069,GO:0045944,P
P03069,GO:0060261,P
P03069,GO:1990139,P
P03069,GO:1990928,P
A0JNT9,GO:0005813,C
A0JNT9,GO:0034452,F
A0JNT9,GO:0031267,F
A0JNT9,GO:0055107,P
A0JNT9,GO:0031175,P
P10096,GO:0005737,C
